546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,not set,not set
547,Surviving the Game (1994),Action|Adventure|Thriller,not set,not set
548,Terminal Velocity (1994),Action|Mystery|Thriller,not set,not set
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,not set,not set
550,Threesome (1994),Comedy|Romance,not set,not set
551,Nightmare Before Christmas, The (1993),Animation|Children|Fantasy|Musical,not set
552,Three Musketeers, The (1993),Action|Adventure|Comedy|Romance,not set
553,Tombstone (1993),Action|Drama|Western,not set,not set
554,Trial by Jury (1994),Crime|Drama|Thriller,not set,not set
555,True Romance (1993),Crime|Thriller,not set,not set
556,War Room, The (1993),Documentary,not set
558,Pagemaster, The (1994),Action|Adventure|Animation|Children|Fantasy,not set
559,Paris, France (1993),Comedy,not set
561,Killer (Bulletproof Heart) (1994),Drama|Thriller,not set,not set
562,Welcome to the Dollhouse (1995),Comedy|Drama,not set,not set
563,Germinal (1993),Drama|Romance,not set,not set
564,Chasers (1994),Comedy,not set,not set
565,Cronos (1993),Drama|Horror,not set,not set
567,Kika (1993),Comedy|Drama,not set,not set
568,Bhaji on the Beach (1993),Comedy|Drama,not set,not set
569,Little Big League (1994),Comedy|Drama,not set,not set
571,Wedding Gift, The (1994),Drama|Romance,not set
573,Ciao, Professore! (Io speriamo che me la cavo) (1992),Drama,not set
574,Spanking the Monkey (1994),Comedy|Drama,not set,not set
575,Little Rascals, The (1994),Children|Comedy,not set
577,Andre (1994),Adventure|Children|Drama,not set,not set
580,Princess Caraboo (1994),Drama,not set,not set
581,Celluloid Closet, The (1995),Documentary,not set
582,Métisse (Café au Lait) (1993),Comedy|Drama,not set,not set
585,Brady Bunch Movie, The (1995),Comedy,not set
586,Home Alone (1990),Children|Comedy,not set,not set
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,not set,not set
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,not set,not set
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,not set,not set
590,Dances with Wolves (1990),Adventure|Drama|Western,not set,not set
592,Batman (1989),Action|Crime|Thriller,not set,not set
593,Silence of the Lambs, The (1991),Crime|Horror|Thriller,not set
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,not set,not set
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,not set,not set
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,not set,not set
597,Pretty Woman (1990),Comedy|Romance,not set,not set
599,Wild Bunch, The (1969),Adventure|Western,not set
600,Love and a .45 (1994),Action|Comedy|Crime,not set,not set
603,Bye Bye, Love (1995),Comedy,not set
605,One Fine Day (1996),Drama|Romance,not set,not set
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,not set,not set
608,Fargo (1996),Comedy|Crime|Drama|Thriller,not set,not set
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,not set,not set
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,not set,not set
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,not set,not set
612,Pallbearer, The (1996),Comedy,not set
613,Jane Eyre (1996),Drama|Romance,not set,not set
614,Loaded (1994),Drama|Thriller,not set,not set
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,not set,not set
616,Aristocats, The (1970),Animation|Children,not set
617,Flower of My Secret, The (La flor de mi secreto) (1995),Comedy|Drama,not set
619,Ed (1996),Comedy,not set,not set
620,Scream of Stone (Cerro Torre: Schrei aus Stein) (1991),Drama,not set,not set
621,My Favorite Season (1993),Drama,not set,not set
626,Thin Line Between Love and Hate, A (1996),Comedy,not set
627,Last Supper, The (1995),Drama|Thriller,not set
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,not set,not set
630,Carried Away (1996),Drama|Romance,not set,not set
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,not set,not set
632,Land and Freedom (Tierra y libertad) (1995),Drama|War,not set,not set
633,Denise Calls Up (1995),Comedy,not set,not set
635,Family Thing, A (1996),Comedy|Drama,not set
637,Sgt. Bilko (1996),Comedy,not set,not set
638,Jack and Sarah (1995),Romance,not set,not set
639,Girl 6 (1996),Comedy|Drama,not set,not set
640,Diabolique (1996),Drama|Thriller,not set,not set
647,Courage Under Fire (1996),Action|Crime|Drama|War,not set,not set
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,not set,not set
650,Moll Flanders (1996),Drama,not set,not set
651,Superweib, Das (1996),Comedy,not set
653,Dragonheart (1996),Action|Adventure|Fantasy,not set,not set
656,Eddie (1996),Comedy,not set,not set
659,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller,not set,not set
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,not set,not set
662,Fear (1996),Thriller,not set,not set
663,Kids in the Hall: Brain Candy (1996),Comedy,not set,not set
664,Faithful (1996),Comedy,not set,not set
665,Underground (1995),Comedy|Drama|War,not set,not set
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,not set,not set
668,Song of the Little Road (Pather Panchali) (1955),Drama,not set,not set
670,World of Apu, The (Apur Sansar) (1959),Drama,not set
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,not set,not set
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,not set,not set
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,not set,not set
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,not set,not set
679,Run of the Country, The (1995),Drama,not set
680,Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965),Drama|Mystery|Romance|Sci-Fi|Thriller,not set
681,Coup de torchon (Clean Slate) (1981),Crime,not set,not set
685,It's My Party (1996),Drama,not set,not set
687,Country Life (1994),Drama|Romance,not set,not set
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,not set,not set
691,Mrs. Winterbourne (1996),Comedy|Romance,not set,not set
692,Solo (1996),Action|Sci-Fi|Thriller,not set,not set
694,Substitute, The (1996),Action|Crime|Drama,not set
695,True Crime (1996),Mystery|Thriller,not set,not set
696,Butterfly Kiss (1995),Drama|Thriller,not set,not set
697,Feeling Minnesota (1996),Drama|Romance,not set,not set
698,Delta of Venus (1995),Drama,not set,not set
700,Angus (1995),Comedy,not set,not set
702,Faces (1968),Drama,not set,not set
703,Boys (1996),Drama,not set,not set
704,Quest, The (1996),Action|Adventure,not set
705,Cosi (1996),Comedy,not set,not set
707,Mulholland Falls (1996),Crime|Drama|Thriller,not set,not set
708,Truth About Cats & Dogs, The (1996),Comedy|Romance,not set
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,not set,not set
710,Celtic Pride (1996),Comedy,not set,not set
711,Flipper (1996),Adventure|Children,not set,not set
714,Dead Man (1995),Drama|Mystery|Western,not set,not set
719,Multiplicity (1996),Comedy,not set,not set
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,not set,not set
721,Halfmoon (Paul Bowles - Halbmond) (1995),Drama,not set,not set
722,Haunted World of Edward D. Wood Jr., The (1996),Documentary,not set
724,Craft, The (1996),Drama|Fantasy|Horror|Thriller,not set
725,Great White Hype, The (1996),Comedy,not set
726,Last Dance (1996),Drama,not set,not set
728,Cold Comfort Farm (1995),Comedy,not set,not set
731,Heaven's Prisoners (1996),Crime|Thriller,not set,not set
733,Rock, The (1996),Action|Adventure|Thriller,not set
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,not set,not set
736,Twister (1996),Action|Adventure|Romance|Thriller,not set,not set
737,Barb Wire (1996),Action|Sci-Fi,not set,not set
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,not set,not set
742,Thinner (1996),Horror|Thriller,not set,not set
743,Spy Hard (1996),Comedy,not set,not set
745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,not set,not set
746,Force of Evil (1948),Film-Noir,not set,not set
747,Stupids, The (1996),Comedy,not set
748,Arrival, The (1996),Action|Sci-Fi|Thriller,not set
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,not set,not set
753,Month by the Lake, A (1995),Comedy|Drama|Romance,not set
754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children,not set,not set
755,Kim (1950),Children|Drama,not set,not set
756,Carmen Miranda: Bananas Is My Business (1994),Documentary,not set,not set
757,Ashes of Time (Dung che sai duk) (1994),Drama,not set,not set
759,Maya Lin: A Strong Clear Vision (1994),Documentary,not set,not set
760,Stalingrad (1993),Drama|War,not set,not set
761,Phantom, The (1996),Action|Adventure,not set
762,Striptease (1996),Comedy|Crime,not set,not set
764,Heavy (1995),Drama|Romance,not set,not set
765,Jack (1996),Comedy|Drama,not set,not set
766,I Shot Andy Warhol (1996),Drama,not set,not set
767,Grass Harp, The (1995),Comedy|Drama,not set
769,Marlene Dietrich: Shadow and Light (1996),Documentary,not set,not set
775,Spirits of the Dead (1968),Horror|Mystery,not set,not set
778,Trainspotting (1996),Comedy|Crime|Drama,not set,not set
779,'Til There Was You (1997),Drama|Romance,not set,not set
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,not set,not set
781,Stealing Beauty (1996),Drama,not set,not set
782,Fan, The (1996),Drama|Thriller,not set
783,Hunchback of Notre Dame, The (1996),Animation|Children|Drama|Musical|Romance,not set
784,Cable Guy, The (1996),Comedy|Thriller,not set
785,Kingpin (1996),Comedy,not set,not set
786,Eraser (1996),Action|Drama|Thriller,not set,not set
787,Gate of Heavenly Peace, The (1995),Documentary,not set
788,Nutty Professor, The (1996),Comedy|Fantasy|Romance|Sci-Fi,not set
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama,not set,not set
798,Daylight (1996),Action|Adventure|Drama|Thriller,not set,not set
799,Frighteners, The (1996),Comedy|Horror|Thriller,not set
800,Lone Star (1996),Drama|Mystery|Western,not set,not set
801,Harriet the Spy (1996),Children|Comedy,not set,not set
802,Phenomenon (1996),Drama|Romance,not set,not set
803,Walking and Talking (1996),Comedy|Drama|Romance,not set,not set
804,She's the One (1996),Comedy|Romance,not set,not set
805,Time to Kill, A (1996),Drama|Thriller,not set
806,American Buffalo (1996),Crime|Drama,not set,not set
808,Alaska (1996),Adventure|Children,not set,not set
809,Fled (1996),Action|Adventure,not set,not set
810,Kazaam (1996),Children|Comedy|Fantasy,not set,not set
813,Larger Than Life (1996),Comedy,not set,not set
816,Two Deaths (1995),Drama,not set,not set
818,Very Brady Sequel, A (1996),Comedy,not set
820,Death in the Garden (Mort en ce jardin, La) (1956),Drama,not set
824,Kaspar Hauser (1993),Drama|Mystery,not set,not set
828,Adventures of Pinocchio, The (1996),Adventure|Children,not set
829,Joe's Apartment (1996),Comedy|Fantasy|Musical,not set,not set
830,First Wives Club, The (1996),Comedy,not set
831,Stonewall (1995),Drama,not set,not set
832,Ransom (1996),Crime|Thriller,not set,not set
833,High School High (1996),Comedy,not set,not set
834,Phat Beach (1996),Comedy,not set,not set
835,Foxfire (1996),Drama,not set,not set
836,Chain Reaction (1996),Action|Adventure|Thriller,not set,not set
837,Matilda (1996),Children|Comedy|Fantasy,not set,not set
838,Emma (1996),Comedy|Drama|Romance,not set,not set
839,Crow: City of Angels, The (1996),Action|Thriller,not set
840,House Arrest (1996),Children|Comedy,not set,not set
841,Eyes Without a Face (Yeux sans visage, Les) (1959),Horror,not set
842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,not set,not set
844,Story of Xinghua, The (Xinghua san yue tian) (1994),Drama,not set
845,Day the Sun Turned Cold, The (Tianguo niezi) (1994),Drama,not set
846,Flirt (1995),Drama,not set,not set
848,Spitfire Grill, The (1996),Drama,not set
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,not set,not set
850,Cyclo (Xich lo) (1995),Crime|Drama,not set,not set
851,Basquiat (1996),Drama,not set,not set
852,Tin Cup (1996),Comedy|Drama|Romance,not set,not set
854,Ballad of Narayama, The (Narayama Bushiko) (1958),Drama,not set
858,Godfather, The (1972),Crime|Drama,not set
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,not set,not set
864,Wife, The (1995),Comedy|Drama,not set
865,Small Faces (1996),Drama,not set,not set
866,Bound (1996),Crime|Drama|Romance|Thriller,not set,not set
867,Carpool (1996),Comedy|Crime,not set,not set
869,Kansas City (1996),Crime|Drama|Musical|Thriller,not set,not set
870,Gone Fishin' (1997),Comedy,not set,not set
872,Vive L'Amour (Ai qing wan sui) (1994),Drama,not set,not set
875,Nothing to Lose (1994),Action|Crime|Drama,not set,not set
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,not set,not set
879,Relic, The (1997),Horror|Thriller,not set
880,Island of Dr. Moreau, The (1996),Sci-Fi|Thriller,not set
881,First Kid (1996),Children|Comedy,not set,not set
882,Trigger Effect, The (1996),Drama|Thriller,not set
885,Bogus (1996),Children|Drama|Fantasy,not set,not set
886,Bulletproof (1996),Action|Comedy|Crime,not set,not set
888,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical,not set,not set
889,1-900 (06) (1994),Drama|Romance,not set,not set
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,not set,not set
892,Twelfth Night (1996),Comedy|Drama|Romance,not set,not set
893,Mother Night (1996),Drama,not set,not set
896,Wild Reeds (Les roseaux sauvages) (1994),Drama,not set,not set
897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,not set,not set
898,Philadelphia Story, The (1940),Comedy|Drama|Romance,not set
899,Singin' in the Rain (1952),Comedy|Musical|Romance,not set,not set
900,American in Paris, An (1951),Musical|Romance,not set
901,Funny Face (1957),Comedy|Musical,not set,not set
902,Breakfast at Tiffany's (1961),Drama|Romance,not set,not set
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,not set,not set
904,Rear Window (1954),Mystery|Thriller,not set,not set
905,It Happened One Night (1934),Comedy|Romance,not set,not set
906,Gaslight (1944),Drama|Thriller,not set,not set
907,Gay Divorcee, The (1934),Comedy|Musical|Romance,not set
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,not set,not set
909,Apartment, The (1960),Comedy|Drama|Romance,not set
910,Some Like It Hot (1959),Comedy|Crime,not set,not set
911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,not set,not set
912,Casablanca (1942),Drama|Romance,not set,not set
913,Maltese Falcon, The (1941),Film-Noir|Mystery,not set
914,My Fair Lady (1964),Comedy|Drama|Musical|Romance,not set,not set
915,Sabrina (1954),Comedy|Romance,not set,not set
916,Roman Holiday (1953),Comedy|Drama|Romance,not set,not set
917,Little Princess, The (1939),Children|Drama,not set
918,Meet Me in St. Louis (1944),Musical,not set,not set
919,Wizard of Oz, The (1939),Adventure|Children|Fantasy|Musical,not set
920,Gone with the Wind (1939),Drama|Romance|War,not set,not set
921,My Favorite Year (1982),Comedy,not set,not set
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,not set,not set
923,Citizen Kane (1941),Drama|Mystery,not set,not set
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,not set,not set
926,All About Eve (1950),Drama,not set,not set
927,Women, The (1939),Comedy,not set
928,Rebecca (1940),Drama|Mystery|Romance|Thriller,not set,not set
929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,not set,not set
930,Notorious (1946),Film-Noir|Romance|Thriller,not set,not set
931,Spellbound (1945),Mystery|Romance|Thriller,not set,not set
932,Affair to Remember, An (1957),Drama|Romance,not set
933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,not set,not set
934,Father of the Bride (1950),Comedy,not set,not set
935,Band Wagon, The (1953),Comedy|Musical,not set
936,Ninotchka (1939),Comedy|Romance,not set,not set
937,Love in the Afternoon (1957),Comedy|Romance,not set,not set
938,Gigi (1958),Musical,not set,not set
939,Reluctant Debutante, The (1958),Comedy|Drama,not set
940,Adventures of Robin Hood, The (1938),Action|Adventure|Romance,not set
941,Mark of Zorro, The (1940),Adventure,not set
942,Laura (1944),Crime|Film-Noir|Mystery,not set,not set
943,Ghost and Mrs. Muir, The (1947),Drama|Fantasy|Romance,not set
944,Lost Horizon (1937),Drama,not set,not set
945,Top Hat (1935),Comedy|Musical|Romance,not set,not set
946,To Be or Not to Be (1942),Comedy|Drama|War,not set,not set
